Alter;Beruf;Familienstand;Ausbildung;Ausgefallen;Kontostand;Eigentum;Darlehen;Dauer;Label
31;unbekannt;ledig;Allgemeine Hochschulreife;0;1310;1;0;12;0
21;Angestellter;ledig;Allgemeine Hochschulreife;0;1385;1;0;12;0
54;Angestellter;ledig;Allgemeine Hochschulreife;0;1633;1;0;12;0
39;Techniker;ledig;Hochschulabschluss;0;1674;0;0;12;0
54;Beamter;ledig;Allgemeine Hochschulreife;0;3344;1;0;12;0
32;Student;ledig;unbekannt;0;5969;0;0;12;0
31;Servicekraft;ledig;Allgemeine Hochschulreife;0;6737;1;0;12;0
41;Techniker;verheiratet;Allgemeine Hochschulreife;0;-329;0;0;13;0
35;Angestellter;verheiratet;Allgemeine Hochschulreife;0;-100;1;0;13;0
49;Servicekraft;verheiratet;Mittlere Reife;0;0;1;0;13;0
39;unbekannt;ledig;Hochschulabschluss;0;0;1;0;13;0
40;Beamter;verheiratet;Allgemeine Hochschulreife;0;0;1;0;13;0
31;Servicekraft;geschieden;Allgemeine Hochschulreife;0;39;1;0;13;0
31;unbekannt;ledig;Hochschulabschluss;0;74;1;1;13;0
27;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;97;1;1;13;0
33;Techniker;ledig;Hochschulabschluss;0;172;0;0;13;0
54;unbekannt;verheiratet;Hochschulabschluss;0;184;0;0;13;0
28;Selbständig;ledig;Hochschulabschluss;0;222;1;0;13;0
27;Techniker;ledig;Allgemeine Hochschulreife;0;235;1;0;13;0
32;Techniker;ledig;Allgemeine Hochschulreife;0;260;1;0;13;0
32;unbekannt;ledig;Hochschulabschluss;0;261;0;0;13;0
44;Angestellter;ledig;Allgemeine Hochschulreife;0;276;1;0;13;0
53;Techniker;verheiratet;Allgemeine Hochschulreife;0;287;0;0;13;0
55;Techniker;verheiratet;Allgemeine Hochschulreife;0;312;0;0;13;0
41;Freiberufler;verheiratet;Hochschulabschluss;0;367;0;1;13;0
37;Angestellter;verheiratet;Mittlere Reife;0;397;1;0;13;0
42;Techniker;verheiratet;Allgemeine Hochschulreife;0;440;1;0;13;0
56;Hausgehilfin;verheiratet;Mittlere Reife;0;445;0;0;13;0
45;Angestellter;verheiratet;Mittlere Reife;0;572;0;0;13;0
35;unbekannt;verheiratet;Allgemeine Hochschulreife;0;683;0;0;13;0
35;unbekannt;verheiratet;Hochschulabschluss;0;739;1;0;13;0
33;Angestellter;verheiratet;Allgemeine Hochschulreife;0;889;1;0;13;0
49;unbekannt;verheiratet;Hochschulabschluss;0;1105;1;0;13;0
35;Angestellter;ledig;Mittlere Reife;0;1284;1;0;13;0
30;Servicekraft;geschieden;Allgemeine Hochschulreife;0;1336;1;0;13;0
45;Angestellter;geschieden;Mittlere Reife;0;1512;1;0;13;0
26;Servicekraft;ledig;Allgemeine Hochschulreife;0;1700;1;0;13;0
54;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1777;1;0;13;0
39;Selbständig;ledig;Hochschulabschluss;0;2298;1;1;13;0
52;Freiberufler;verheiratet;Hochschulabschluss;0;2309;0;1;13;0
46;Angestellter;verheiratet;Allgemeine Hochschulreife;0;2836;1;0;13;0
29;Servicekraft;ledig;Allgemeine Hochschulreife;0;3331;1;0;13;0
50;Hausgehilfin;verheiratet;Mittlere Reife;0;3690;0;0;13;0
43;Techniker;verheiratet;Allgemeine Hochschulreife;0;4056;0;0;13;0
39;Angestellter;verheiratet;Allgemeine Hochschulreife;0;4430;1;0;13;0
40;Servicekraft;ledig;Allgemeine Hochschulreife;0;19343;1;0;13;1
24;Angestellter;ledig;Allgemeine Hochschulreife;0;-398;1;0;14;0
27;Servicekraft;ledig;Hochschulabschluss;1;-152;1;1;14;0
47;unbekannt;geschieden;Hochschulabschluss;0;-49;1;0;14;0
39;Angestellter;ledig;Allgemeine Hochschulreife;1;0;1;1;14;0
35;Angestellter;ledig;Allgemeine Hochschulreife;0;41;1;0;14;0
41;Freiberufler;verheiratet;Hochschulabschluss;0;70;0;0;14;0
48;unbekannt;geschieden;Hochschulabschluss;0;84;1;0;14;0
29;Angestellter;verheiratet;Mittlere Reife;0;111;1;0;14;0
57;Hausgehilfin;verheiratet;Mittlere Reife;0;151;1;0;14;0
34;unbekannt;ledig;Hochschulabschluss;0;178;1;0;14;0
45;Beamter;verheiratet;Allgemeine Hochschulreife;0;215;1;1;14;0
39;Servicekraft;ledig;Allgemeine Hochschulreife;0;315;1;0;14;0
32;Angestellter;verheiratet;Allgemeine Hochschulreife;0;316;1;0;14;0
38;Techniker;ledig;Allgemeine Hochschulreife;0;325;0;0;14;0
41;Beamter;ledig;Allgemeine Hochschulreife;0;334;1;0;14;0
30;Angestellter;ledig;Allgemeine Hochschulreife;0;348;1;0;14;0
37;Angestellter;verheiratet;Mittlere Reife;0;357;1;0;14;0
36;unbekannt;ledig;Hochschulabschluss;0;515;1;0;14;0
31;Techniker;ledig;Allgemeine Hochschulreife;0;591;1;1;14;0
31;Techniker;ledig;Hochschulabschluss;0;645;1;0;14;0
36;Angestellter;ledig;Allgemeine Hochschulreife;0;661;1;0;14;0
39;Angestellter;verheiratet;Mittlere Reife;0;710;0;0;14;0
40;Beamter;verheiratet;Allgemeine Hochschulreife;0;1060;1;0;14;0
46;Beamter;verheiratet;unbekannt;0;1106;0;0;14;0
37;Angestellter;verheiratet;Mittlere Reife;0;1322;1;0;14;0
37;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1403;0;0;14;0
37;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1407;1;0;14;0
42;Angestellter;verheiratet;Mittlere Reife;0;1687;1;0;14;0
34;Servicekraft;ledig;Allgemeine Hochschulreife;0;1758;1;0;14;0
59;Angestellter;geschieden;Allgemeine Hochschulreife;0;1774;0;1;14;0
35;Angestellter;verheiratet;Allgemeine Hochschulreife;0;2200;1;0;14;0
31;Angestellter;ledig;Mittlere Reife;0;2488;1;0;14;0
39;unbekannt;ledig;Hochschulabschluss;0;3202;1;0;14;0
41;Techniker;geschieden;Allgemeine Hochschulreife;0;4047;1;0;14;0
41;unbekannt;verheiratet;Hochschulabschluss;0;4063;1;0;14;0
37;unbekannt;ledig;Hochschulabschluss;0;6158;1;0;14;0
34;Beamter;ledig;Allgemeine Hochschulreife;0;6979;1;0;14;0
47;Selbständig;geschieden;Allgemeine Hochschulreife;0;8515;1;0;14;0
55;Angestellter;verheiratet;Mittlere Reife;0;-636;1;0;15;0
38;unbekannt;geschieden;Hochschulabschluss;0;-199;1;0;15;0
36;Angestellter;verheiratet;Allgemeine Hochschulreife;0;-73;1;1;15;0
28;Student;ledig;Allgemeine Hochschulreife;0;0;0;0;15;0
28;Arbeitslos;ledig;Hochschulabschluss;0;0;0;0;15;0
39;Angestellter;geschieden;Allgemeine Hochschulreife;0;0;1;0;15;0
27;Angestellter;ledig;Allgemeine Hochschulreife;0;2;0;0;15;0
36;Servicekraft;geschieden;Allgemeine Hochschulreife;0;3;1;0;15;0
37;Beamter;ledig;Allgemeine Hochschulreife;0;31;1;0;15;0
40;Servicekraft;ledig;Allgemeine Hochschulreife;0;65;1;0;15;0
29;Student;ledig;Hochschulabschluss;0;80;1;0;15;0
40;unbekannt;verheiratet;Allgemeine Hochschulreife;0;99;0;0;15;0
55;unbekannt;verheiratet;Mittlere Reife;0;159;0;0;15;0
56;Angestellter;geschieden;Mittlere Reife;0;190;1;0;15;0
33;Beamter;ledig;Allgemeine Hochschulreife;0;223;1;1;15;0
30;Angestellter;verheiratet;Mittlere Reife;0;262;1;0;15;0
44;Selbständig;verheiratet;Allgemeine Hochschulreife;0;304;1;0;15;0
38;Angestellter;verheiratet;Mittlere Reife;0;346;0;0;15;0
34;Techniker;ledig;Hochschulabschluss;0;362;1;0;15;0
27;Student;geschieden;unbekannt;0;383;0;0;15;0
28;Techniker;ledig;Allgemeine Hochschulreife;0;389;1;0;15;0
36;Servicekraft;ledig;Allgemeine Hochschulreife;0;417;1;0;15;0
37;Beamter;geschieden;Allgemeine Hochschulreife;0;450;1;1;15;0
31;unbekannt;verheiratet;Hochschulabschluss;0;491;1;0;15;0
46;Angestellter;verheiratet;Allgemeine Hochschulreife;0;524;1;0;15;0
38;Techniker;verheiratet;Allgemeine Hochschulreife;0;525;1;1;15;0
40;unbekannt;verheiratet;Hochschulabschluss;0;592;1;0;15;0
31;Techniker;ledig;Allgemeine Hochschulreife;0;622;0;0;15;0
39;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;636;1;0;15;0
44;Angestellter;verheiratet;Allgemeine Hochschulreife;0;669;1;0;15;0
34;unbekannt;verheiratet;Hochschulabschluss;0;1288;1;0;15;0
56;Beamter;verheiratet;Allgemeine Hochschulreife;0;1554;1;1;15;0
38;Angestellter;verheiratet;Mittlere Reife;0;1597;0;0;15;0
31;Servicekraft;ledig;Hochschulabschluss;0;1626;0;0;15;0
36;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;1746;1;0;15;0
31;Student;ledig;Hochschulabschluss;0;2010;1;0;15;0
31;Techniker;ledig;Allgemeine Hochschulreife;0;2088;0;0;15;0
40;Beamter;ledig;Allgemeine Hochschulreife;0;2360;1;0;15;0
60;Hausgehilfin;verheiratet;Mittlere Reife;0;2580;0;0;15;0
36;Angestellter;verheiratet;Mittlere Reife;0;4693;1;0;15;0
33;Angestellter;verheiratet;Allgemeine Hochschulreife;0;4996;1;0;15;0
39;Techniker;verheiratet;Hochschulabschluss;0;11766;1;0;15;1
39;Angestellter;verheiratet;Allgemeine Hochschulreife;0;11854;1;0;15;1
33;unbekannt;verheiratet;Hochschulabschluss;0;17946;1;0;15;1
33;Angestellter;verheiratet;Allgemeine Hochschulreife;1;-266;1;1;16;0
29;Servicekraft;ledig;Allgemeine Hochschulreife;0;-79;1;1;16;0
29;Angestellter;ledig;Allgemeine Hochschulreife;0;0;1;0;16;0
57;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;0;1;0;16;0
32;Angestellter;verheiratet;Allgemeine Hochschulreife;0;2;1;0;16;0
34;unbekannt;ledig;Hochschulabschluss;0;3;0;0;16;0
24;Angestellter;ledig;Allgemeine Hochschulreife;0;6;1;0;16;0
31;Techniker;ledig;Allgemeine Hochschulreife;0;11;1;0;16;0
28;Techniker;ledig;Allgemeine Hochschulreife;0;34;1;0;16;0
28;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;38;1;0;16;0
28;Techniker;verheiratet;Allgemeine Hochschulreife;0;58;1;0;16;0
21;Techniker;ledig;Allgemeine Hochschulreife;0;64;1;0;16;0
34;Angestellter;verheiratet;Allgemeine Hochschulreife;0;113;1;0;16;0
45;Angestellter;ledig;Mittlere Reife;0;116;1;0;16;0
40;Angestellter;ledig;Mittlere Reife;0;118;0;0;16;0
41;Angestellter;verheiratet;Allgemeine Hochschulreife;0;121;1;0;16;0
30;Beamter;ledig;Allgemeine Hochschulreife;0;127;1;0;16;0
56;Freiberufler;geschieden;Hochschulabschluss;0;151;1;0;16;0
28;Student;ledig;Hochschulabschluss;0;170;0;0;16;0
40;Techniker;verheiratet;Allgemeine Hochschulreife;0;192;1;1;16;0
32;unbekannt;ledig;Hochschulabschluss;0;202;0;0;16;0
37;Hausgehilfin;verheiratet;Mittlere Reife;0;254;1;0;16;0
29;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;368;1;0;16;0
26;Angestellter;ledig;Allgemeine Hochschulreife;0;384;1;0;16;0
28;Techniker;ledig;Allgemeine Hochschulreife;0;456;0;0;16;0
27;Hausgehilfin;ledig;Mittlere Reife;0;494;0;0;16;0
27;Angestellter;verheiratet;Mittlere Reife;0;500;1;0;16;0
45;Angestellter;verheiratet;Mittlere Reife;0;528;1;0;16;0
53;Angestellter;geschieden;Mittlere Reife;0;559;0;0;16;0
31;unbekannt;ledig;Hochschulabschluss;0;587;1;0;16;0
27;Beamter;ledig;Allgemeine Hochschulreife;0;619;1;0;16;0
56;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;642;1;0;16;0
51;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;653;1;0;16;0
43;Angestellter;verheiratet;Mittlere Reife;0;714;1;0;16;0
41;Beamter;ledig;Hochschulabschluss;0;873;1;0;16;0
34;Techniker;verheiratet;Allgemeine Hochschulreife;0;966;1;0;16;0
36;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1383;1;0;16;0
56;Rentner;verheiratet;Mittlere Reife;0;1448;1;1;16;0
41;Beamter;geschieden;Allgemeine Hochschulreife;0;1634;1;1;16;0
33;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;2533;1;0;16;0
34;unbekannt;ledig;Hochschulabschluss;0;6707;1;0;16;0
43;Servicekraft;geschieden;Allgemeine Hochschulreife;0;7816;1;0;16;0
41;unbekannt;verheiratet;Hochschulabschluss;0;8902;1;0;16;0
45;Beamter;verheiratet;unbekannt;0;13562;1;0;16;1
34;Angestellter;ledig;Hochschulabschluss;0;-303;1;0;17;0
41;Servicekraft;ledig;Allgemeine Hochschulreife;0;-278;1;0;17;0
28;unbekannt;ledig;Hochschulabschluss;0;-62;0;0;17;0
44;Angestellter;verheiratet;Mittlere Reife;0;0;1;0;17;0
45;Angestellter;ledig;Allgemeine Hochschulreife;1;0;1;0;17;0
37;Beamter;geschieden;Allgemeine Hochschulreife;0;0;1;1;17;0
54;unbekannt;geschieden;Hochschulabschluss;0;0;1;0;17;0
33;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;2;1;1;17;0
30;Techniker;verheiratet;Allgemeine Hochschulreife;0;4;1;0;17;0
38;unbekannt;verheiratet;Hochschulabschluss;0;8;1;0;17;0
27;unbekannt;ledig;Hochschulabschluss;0;10;0;0;17;0
31;Beamter;geschieden;Allgemeine Hochschulreife;0;11;1;0;17;0
35;unbekannt;ledig;Hochschulabschluss;0;13;1;0;17;0
28;Beamter;ledig;Allgemeine Hochschulreife;0;20;1;0;17;0
47;Techniker;geschieden;Allgemeine Hochschulreife;0;22;0;0;17;0
26;Servicekraft;ledig;Allgemeine Hochschulreife;0;46;1;0;17;0
28;Beamter;verheiratet;Allgemeine Hochschulreife;0;49;1;0;17;0
39;Angestellter;ledig;Allgemeine Hochschulreife;0;175;0;0;17;0
47;Beamter;ledig;Hochschulabschluss;0;178;0;0;17;0
32;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;183;1;0;17;0
37;Angestellter;verheiratet;Mittlere Reife;0;190;1;0;17;0
36;Angestellter;ledig;Allgemeine Hochschulreife;0;206;1;0;17;0
59;Rentner;verheiratet;Allgemeine Hochschulreife;0;242;0;1;17;0
40;Freiberufler;ledig;Hochschulabschluss;0;262;1;1;17;0
42;Freiberufler;verheiratet;Mittlere Reife;0;319;1;0;17;0
48;unbekannt;ledig;Hochschulabschluss;0;336;1;0;17;0
33;unbekannt;geschieden;Hochschulabschluss;0;387;0;0;17;0
39;Techniker;geschieden;Allgemeine Hochschulreife;0;411;1;0;17;0
38;unbekannt;ledig;Hochschulabschluss;0;427;1;0;17;0
38;Angestellter;ledig;Mittlere Reife;0;490;1;1;17;0
53;Selbständig;geschieden;Hochschulabschluss;0;513;1;0;17;0
51;Angestellter;geschieden;Allgemeine Hochschulreife;0;734;1;1;17;0
51;Angestellter;verheiratet;Allgemeine Hochschulreife;0;814;1;0;17;0
34;Techniker;ledig;Allgemeine Hochschulreife;0;1161;1;0;17;0
33;unbekannt;ledig;Hochschulabschluss;0;1373;1;0;17;0
35;unbekannt;verheiratet;Hochschulabschluss;0;1473;1;0;17;0
48;Servicekraft;ledig;Mittlere Reife;0;1499;1;0;17;0
29;unbekannt;verheiratet;Hochschulabschluss;0;1606;1;0;17;0
34;unbekannt;verheiratet;Hochschulabschluss;0;1782;1;0;17;0
32;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;-632;1;1;18;0
39;Techniker;ledig;Allgemeine Hochschulreife;0;-529;1;0;18;0
30;Angestellter;geschieden;Mittlere Reife;0;-258;1;0;18;0
51;Beamter;verheiratet;Allgemeine Hochschulreife;0;-229;0;0;18;0
47;unbekannt;geschieden;Hochschulabschluss;0;0;0;1;18;0
34;unbekannt;verheiratet;Hochschulabschluss;1;0;0;1;18;0
38;unbekannt;geschieden;Hochschulabschluss;0;0;1;1;18;0
48;unbekannt;verheiratet;Hochschulabschluss;1;0;0;1;18;0
35;Beamter;verheiratet;Allgemeine Hochschulreife;0;0;1;0;18;0
36;Angestellter;verheiratet;Mittlere Reife;0;0;1;1;18;0
46;Beamter;geschieden;Allgemeine Hochschulreife;0;99;0;0;18;0
47;Beamter;verheiratet;Allgemeine Hochschulreife;0;120;1;0;18;0
55;Techniker;geschieden;Allgemeine Hochschulreife;0;184;0;0;18;0
30;Angestellter;verheiratet;Allgemeine Hochschulreife;0;203;1;0;18;0
42;Angestellter;verheiratet;Mittlere Reife;0;258;1;0;18;0
49;unbekannt;verheiratet;Hochschulabschluss;0;271;1;0;18;0
32;Freiberufler;verheiratet;Hochschulabschluss;0;281;1;0;18;0
32;Student;ledig;Hochschulabschluss;0;290;1;0;18;0
29;Beamter;ledig;Allgemeine Hochschulreife;0;305;1;0;18;0
32;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;314;1;0;18;0
44;Techniker;geschieden;Allgemeine Hochschulreife;0;314;1;0;18;0
34;Angestellter;verheiratet;Allgemeine Hochschulreife;0;328;1;1;18;0
42;Techniker;verheiratet;Allgemeine Hochschulreife;0;334;1;0;18;0
35;unbekannt;verheiratet;Hochschulabschluss;0;358;0;0;18;0
36;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;439;1;0;18;0
33;Angestellter;verheiratet;Allgemeine Hochschulreife;0;523;1;0;18;0
33;Arbeitslos;ledig;Allgemeine Hochschulreife;0;559;1;0;18;0
29;Techniker;ledig;Allgemeine Hochschulreife;0;577;1;0;18;0
37;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;616;1;0;18;0
53;Selbständig;verheiratet;Hochschulabschluss;0;730;1;0;18;0
50;Angestellter;verheiratet;Allgemeine Hochschulreife;0;825;1;0;18;0
33;Angestellter;verheiratet;Mittlere Reife;0;827;1;0;18;0
33;Beamter;ledig;Allgemeine Hochschulreife;0;901;0;0;18;0
37;Techniker;verheiratet;Allgemeine Hochschulreife;0;1116;1;0;18;0
34;unbekannt;ledig;Hochschulabschluss;0;1190;0;0;18;0
42;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1288;1;0;18;0
33;Beamter;ledig;Allgemeine Hochschulreife;0;1590;1;0;18;0
26;Student;ledig;Allgemeine Hochschulreife;0;2138;1;0;18;0
45;Selbständig;ledig;Allgemeine Hochschulreife;0;2762;1;0;18;0
44;Angestellter;verheiratet;Allgemeine Hochschulreife;0;2979;1;0;18;0
55;unbekannt;ledig;Hochschulabschluss;0;4847;1;0;18;0
57;Selbständig;ledig;Mittlere Reife;0;6056;1;0;18;0
56;unbekannt;verheiratet;Hochschulabschluss;0;-762;1;1;19;0
32;unbekannt;ledig;Allgemeine Hochschulreife;0;-515;1;1;19;0
36;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;-182;1;1;19;0
50;Angestellter;ledig;Allgemeine Hochschulreife;0;-111;1;0;19;0
35;Arbeitslos;ledig;Mittlere Reife;1;-84;0;0;19;0
52;Angestellter;geschieden;Mittlere Reife;0;0;0;0;19;0
35;Angestellter;verheiratet;Allgemeine Hochschulreife;0;0;1;0;19;0
31;Arbeitslos;ledig;Mittlere Reife;0;1;0;0;19;0
35;Techniker;verheiratet;Allgemeine Hochschulreife;0;8;1;1;19;0
29;Servicekraft;ledig;Allgemeine Hochschulreife;0;9;1;0;19;0
23;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;14;1;1;19;0
26;Beamter;ledig;Allgemeine Hochschulreife;0;141;1;0;19;0
32;Servicekraft;verheiratet;Mittlere Reife;0;164;1;0;19;0
49;Angestellter;verheiratet;Allgemeine Hochschulreife;0;171;0;0;19;0
40;Techniker;ledig;Allgemeine Hochschulreife;0;191;1;0;19;0
29;Servicekraft;ledig;Allgemeine Hochschulreife;0;197;1;0;19;0
33;unbekannt;ledig;Allgemeine Hochschulreife;0;219;1;0;19;0
29;Angestellter;ledig;Allgemeine Hochschulreife;0;244;1;0;19;0
35;Selbständig;ledig;Hochschulabschluss;0;329;1;0;19;0
44;Angestellter;ledig;Mittlere Reife;0;343;1;1;19;0
28;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;458;1;0;19;0
49;Angestellter;verheiratet;Mittlere Reife;0;490;1;0;19;0
30;Techniker;verheiratet;Allgemeine Hochschulreife;0;616;1;0;19;0
38;Angestellter;verheiratet;Allgemeine Hochschulreife;0;730;1;0;19;0
32;Angestellter;verheiratet;Allgemeine Hochschulreife;0;822;1;0;19;0
35;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1454;1;0;19;0
56;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1521;1;1;19;0
37;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;1784;1;0;19;0
58;Arbeitslos;verheiratet;Hochschulabschluss;0;1798;1;0;19;0
29;Angestellter;verheiratet;Allgemeine Hochschulreife;0;3007;1;0;19;0
57;Hausgehilfin;geschieden;Hochschulabschluss;0;3767;0;0;19;0
59;Servicekraft;geschieden;Mittlere Reife;0;6290;1;0;19;0
35;unbekannt;ledig;Hochschulabschluss;0;6781;1;0;19;0
34;Techniker;verheiratet;Hochschulabschluss;0;-624;0;0;20;0
34;Angestellter;ledig;unbekannt;0;-90;1;0;20;0
48;unbekannt;verheiratet;Hochschulabschluss;1;-13;1;0;20;0
48;unbekannt;verheiratet;Allgemeine Hochschulreife;0;0;0;0;20;0
41;Servicekraft;geschieden;Allgemeine Hochschulreife;0;0;1;0;20;0
47;Hausgehilfin;verheiratet;Allgemeine Hochschulreife;0;0;1;0;20;0
36;unbekannt;ledig;Hochschulabschluss;0;7;0;0;20;0
32;Techniker;geschieden;Allgemeine Hochschulreife;0;18;0;0;20;0
37;Freiberufler;ledig;Hochschulabschluss;0;65;0;0;20;0
28;Angestellter;ledig;Allgemeine Hochschulreife;0;67;0;0;20;0
54;Techniker;verheiratet;Allgemeine Hochschulreife;0;87;1;0;20;0
32;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;118;1;0;20;0
32;Angestellter;verheiratet;Allgemeine Hochschulreife;0;119;0;0;20;0
29;Student;ledig;Allgemeine Hochschulreife;0;154;1;0;20;0
39;unbekannt;geschieden;Hochschulabschluss;0;155;1;0;20;0
36;unbekannt;verheiratet;Hochschulabschluss;0;242;1;0;20;0
34;Techniker;verheiratet;Allgemeine Hochschulreife;0;260;1;0;20;0
47;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;306;1;0;20;0
46;Angestellter;verheiratet;Allgemeine Hochschulreife;0;312;1;0;20;0
30;Techniker;ledig;Allgemeine Hochschulreife;0;341;0;0;20;0
35;unbekannt;ledig;Allgemeine Hochschulreife;0;356;1;0;20;0
45;Beamter;verheiratet;Allgemeine Hochschulreife;0;369;1;0;20;0
32;Beamter;verheiratet;unbekannt;0;516;1;0;20;0
34;Angestellter;ledig;Allgemeine Hochschulreife;0;565;1;1;20;0
28;Beamter;verheiratet;Allgemeine Hochschulreife;0;576;1;1;20;0
57;unbekannt;verheiratet;Allgemeine Hochschulreife;0;657;1;0;20;0
32;Techniker;ledig;Hochschulabschluss;0;705;1;0;20;0
53;Techniker;verheiratet;Allgemeine Hochschulreife;0;757;0;0;20;0
30;Selbständig;verheiratet;Hochschulabschluss;0;805;1;0;20;0
31;Servicekraft;geschieden;Allgemeine Hochschulreife;0;1016;1;0;20;0
31;unbekannt;verheiratet;Hochschulabschluss;0;1126;0;0;20;0
33;Techniker;ledig;Allgemeine Hochschulreife;0;1327;1;0;20;0
37;Angestellter;verheiratet;Allgemeine Hochschulreife;0;2016;1;1;20;0
37;Angestellter;ledig;Allgemeine Hochschulreife;0;2390;1;0;20;0
54;unbekannt;verheiratet;Allgemeine Hochschulreife;0;2895;1;0;20;0
52;Hausgehilfin;verheiratet;Allgemeine Hochschulreife;0;3923;1;0;20;0
44;Servicekraft;ledig;Allgemeine Hochschulreife;0;5045;1;0;20;0
42;unbekannt;ledig;Hochschulabschluss;0;7104;0;0;20;0
44;Arbeitslos;ledig;Hochschulabschluss;0;7822;1;0;20;0
31;Beamter;geschieden;Allgemeine Hochschulreife;0;-186;1;0;21;0
37;Angestellter;verheiratet;unbekannt;0;-118;1;0;21;0
41;Freiberufler;geschieden;Hochschulabschluss;1;0;1;0;21;0
40;Angestellter;geschieden;Allgemeine Hochschulreife;0;0;1;0;21;0
24;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;6;0;0;21;0
31;Angestellter;ledig;Allgemeine Hochschulreife;0;88;1;0;21;0
33;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;107;1;1;21;0
33;Angestellter;verheiratet;Mittlere Reife;0;149;1;0;21;0
34;Techniker;geschieden;Allgemeine Hochschulreife;0;175;1;0;21;0
34;unbekannt;verheiratet;Hochschulabschluss;0;201;0;0;21;0
30;Angestellter;ledig;Allgemeine Hochschulreife;0;327;1;0;21;0
29;unbekannt;verheiratet;Hochschulabschluss;0;340;1;0;21;0
32;Servicekraft;ledig;Allgemeine Hochschulreife;0;344;0;1;21;0
31;Angestellter;verheiratet;Mittlere Reife;0;347;0;0;21;0
50;Angestellter;verheiratet;Allgemeine Hochschulreife;0;372;1;0;21;0
32;unbekannt;ledig;Hochschulabschluss;0;414;0;0;21;0
49;unbekannt;verheiratet;Allgemeine Hochschulreife;0;466;0;0;21;0
37;Servicekraft;verheiratet;Allgemeine Hochschulreife;0;523;1;0;21;0
33;unbekannt;verheiratet;Hochschulabschluss;0;594;1;1;21;0
37;Freiberufler;verheiratet;Allgemeine Hochschulreife;0;680;1;1;21;0
37;unbekannt;ledig;Hochschulabschluss;0;1093;1;0;21;0
58;unbekannt;verheiratet;Allgemeine Hochschulreife;0;1112;1;0;21;0
35;Techniker;ledig;Allgemeine Hochschulreife;0;1183;1;0;21;0
42;unbekannt;ledig;Hochschulabschluss;0;1285;1;0;21;0
38;Techniker;verheiratet;Allgemeine Hochschulreife;0;1333;1;0;21;0
26;Angestellter;verheiratet;Allgemeine Hochschulreife;0;1702;1;1;21;0
28;Techniker;verheiratet;Allgemeine Hochschulreife;0;1944;1;0;21;0
34;Arbeitslos;verheiratet;Allgemeine Hochschulreife;0;6438;1;0;21;0
33;unbekannt;ledig;Hochschulabschluss;0;7419;1;0;21;0
36;Angestellter;verheiratet;Hochschulabschluss;0;-534;1;0;22;0
39;Techniker;ledig;Allgemeine Hochschulreife;0;-529;1;0;22;0
36;Freiberufler;verheiratet;Hochschulabschluss;0;-502;1;0;22;0
